Count,Accel.X,Accel.Y,Accel.Z,Gyro.X,Gyro.Y,Gyro.Z
461,-0.0193,-0.0112,1.0477,0.0073,-0.0061,-0.0049
462,-0.0228,-0.0118,1.0481,0.0111,-0.0003,-0.0047
463,-0.0225,-0.0104,1.0519,0.0072,-0.0003,-0.0024
464,-0.0226,-0.0108,1.0462,0.0065,-0.006,0.0003
465,-0.024,-0.0067,1.0498,0.0087,-0.0012,-0.0012
466,-0.0294,-0.0092,1.0479,0.0099,-0.0031,-0.0003
467,-0.0306,-0.0053,1.0518,0.0072,-0.0043,-0.0041
468,-0.0282,-0.0074,1.0461,0.0037,-0.0096,-0.0069
469,-0.026,-0.0071,1.0494,-0.0004,-0.0134,-0.0087
470,-0.02,-0.0151,1.0468,0.0035,-0.0104,0.0008
471,-0.0098,-0.0178,1.0463,0.0068,-0.0079,0.0029
472,-0.0125,-0.0127,1.0438,0.0091,-0.002,0.0
473,-0.0129,-0.0122,1.0461,0.0115,0.0055,-0.0035
474,-0.0178,-0.0103,1.0458,0.0158,0.0129,-0.0007
475,-0.0265,-0.0089,1.0459,0.0162,0.0138,-0.0013
476,-0.0372,-0.01,1.05,0.0116,0.0047,-0.0003
477,-0.0378,-0.0059,1.0511,0.015,0.004,0.0025
478,-0.0353,-0.0031,1.0488,0.0093,-0.0085,-0.0008
479,-0.0295,-0.0065,1.0499,0.0001,-0.0166,-0.0052
480,-0.0172,-0.0125,1.0464,-0.0024,-0.0218,-0.0044
481,-0.0143,-0.0146,1.0477,0.0087,-0.0079,0.0005
482,-0.0121,-0.0153,1.0448,0.0085,-0.0035,0.0057
483,-0.0107,-0.0139,1.0468,0.0065,-0.0032,0.0035
484,-0.0212,-0.0069,1.0477,0.016,0.0084,0.0047
485,-0.0258,-0.0086,1.0472,0.0145,0.0096,0.0077
486,-0.0311,-0.0095,1.0499,0.0055,-0.0009,0.0075
487,-0.0329,-0.0087,1.0497,0.0095,-0.0004,0.0032
488,-0.0332,-0.0082,1.052,0.0093,-0.0039,-0.0007
489,-0.0284,-0.0089,1.0532,0.0076,-0.0113,0.0025
490,-0.0186,-0.0016,1.0494,0.0056,-0.0125,0.0033
491,-0.0144,-0.0077,1.0468,0.0055,-0.0035,-0.0061
492,-0.0139,-0.0209,1.0459,0.0041,-0.0032,-0.0153
493,-0.0161,-0.0217,1.0463,0.0077,-0.0015,-0.0095
494,-0.0176,-0.0135,1.0441,0.0198,0.0096,-0.0029
495,-0.0214,-0.0016,1.0501,0.0206,0.0091,-0.0015
496,-0.0283,-0.0024,1.05,0.0076,0.0016,0.0009
497,-0.0281,-0.0054,1.0502,0.0072,-0.0013,0.0028
498,-0.0284,-0.0093,1.0472,0.0069,-0.0017,0.0043
499,-0.0295,-0.0128,1.0457,0.01,-0.0055,0.0009
500,-0.0219,-0.0123,1.0481,0.0041,-0.0112,-0.0037
501,-0.0186,-0.0101,1.0494,0.0024,-0.0104,-0.0075
502,-0.0187,-0.0087,1.0469,0.0133,-0.0021,-0.0031
503,-0.0178,-0.009,1.0489,0.0092,-0.0029,0.0012
504,-0.0184,-0.0091,1.0493,0.004,-0.0067,-0.0001
505,-0.025,-0.0058,1.0453,0.0111,0.0015,0.002
506,-0.0231,-0.0134,1.0471,0.0115,0.002,0.0017
507,-0.0231,-0.01,1.0486,0.0024,-0.0075,0.0003
508,-0.0239,-0.0102,1.0499,0.0097,-0.0031,-0.0019
509,-0.0275,-0.0054,1.0464,0.0116,-0.0004,-0.0027
510,-0.0238,-0.0114,1.049,0.0052,-0.0033,-0.0005
511,-0.0231,-0.0112,1.0502,0.0083,-0.0041,-0.0007
512,-0.024,-0.0086,1.0483,0.0084,-0.006,0.0004
513,-0.0222,-0.0059,1.0515,0.0103,-0.0012,0.0003
514,-0.0234,-0.0084,1.0482,0.0065,-0.0048,-0.0011
515,-0.0281,-0.0087,1.0488,0.0097,-0.0008,-0.0021
516,-0.0252,-0.0118,1.0515,0.0047,-0.0072,-0.004
517,-0.0247,-0.0111,1.0472,0.0084,-0.0039,-0.0057
518,-0.022,-0.0101,1.0483,0.0097,-0.0029,-0.0027
519,-0.0191,-0.0107,1.048,0.0107,-0.0047,-0.0024
520,-0.0204,-0.0097,1.0476,0.0075,-0.0028,-0.0016
521,-0.0213,-0.0098,1.0452,0.0091,-0.0027,-0.0033
522,-0.0237,-0.0106,1.0486,0.0048,-0.0039,-0.0013
523,-0.0211,-0.0117,1.049,0.0077,-0.0011,-0.0019
524,-0.0258,-0.0098,1.0485,0.0108,-0.0041,-0.0003
525,-0.0244,-0.0101,1.0487,0.0109,-0.0055,-0.0005
526,-0.0217,-0.0078,1.0495,0.0051,-0.0061,0.0007
527,-0.0215,-0.0081,1.0493,0.0117,-0.0035,0.004
528,-0.0215,-0.008,1.0452,0.0092,-0.0027,0.004
529,-0.0189,-0.0105,1.0463,0.0091,-0.0043,0.0064
530,-0.0204,-0.0095,1.0492,0.0108,-0.0025,0.0075
531,-0.0214,-0.0087,1.0476,0.0073,-0.0036,0.0107
532,-0.0222,-0.0081,1.0468,0.0105,-0.0033,0.0133
533,-0.0217,-0.0105,1.0469,0.0085,-0.0032,0.0126
534,-0.024,-0.0106,1.0458,0.0091,-0.0024,0.0133
535,-0.0199,-0.0115,1.0499,0.0101,-0.0021,0.0124
536,-0.0223,-0.0129,1.05,0.0077,-0.0043,0.0115
537,-0.0247,-0.0074,1.0487,0.0124,-0.0013,0.0088
538,-0.022,-0.0077,1.0471,0.0089,-0.0053,0.0085
539,-0.0203,-0.0077,1.047,0.0099,-0.0055,0.0044
540,-0.022,-0.0128,1.048,0.0112,-0.0013,0.0056
541,-0.0193,-0.0118,1.0427,0.0103,-0.0025,0.0056
542,-0.0209,-0.0106,1.0483,0.0097,-0.0045,0.0035
543,-0.0178,-0.0099,1.0482,0.0108,-0.0009,-0.0001
544,-0.0182,-0.0118,1.0486,0.0024,-0.0033,0.0
545,-0.0212,-0.0089,1.0484,0.0095,0.002,-0.0037
546,-0.0244,-0.0092,1.049,0.0095,0.0016,-0.0037
547,-0.0259,-0.0081,1.0471,0.0097,-0.0013,-0.0033
548,-0.0229,-0.011,1.0496,0.0069,-0.0089,-0.0013
549,-0.0234,-0.0087,1.0468,0.0083,-0.0057,-0.0005
550,-0.0199,-0.0107,1.0497,0.0104,-0.0047,-0.0035
551,-0.0179,-0.0132,1.0477,0.0073,-0.0056,-0.0047
552,-0.0193,-0.0109,1.0468,0.0091,-0.0041,-0.0044
553,-0.02,-0.0104,1.0482,0.0103,-0.0007,-0.0047
554,-0.0195,-0.008,1.0471,0.0113,0.0015,-0.0028
555,-0.022,-0.009,1.0494,0.0071,-0.0023,0.0
556,-0.0231,-0.0083,1.0485,0.0101,-0.0007,0.0012
557,-0.0217,-0.007,1.0479,0.0083,-0.0011,0.0007
558,-0.0241,-0.0115,1.0505,0.0077,-0.0037,-0.0019
559,-0.024,-0.0096,1.0479,0.0105,-0.002,-0.0037
560,-0.0211,-0.0107,1.0486,0.0095,-0.0013,-0.0033
561,-0.0205,-0.0099,1.0504,0.0112,-0.0035,-0.0047
562,-0.0221,-0.0093,1.0494,0.0085,-0.0029,-0.0056
563,-0.0215,-0.0078,1.0494,0.0095,-0.0015,-0.0049
564,-0.0261,-0.0095,1.0505,0.0085,-0.0041,-0.0013
565,-0.0199,-0.009,1.0474,0.0072,-0.0055,-0.0007
566,-0.0223,-0.012,1.0461,0.0119,-0.0024,-0.0023
567,-0.02,-0.0109,1.0484,0.0079,-0.0035,-0.0043
568,-0.0204,-0.0098,1.051,0.0075,-0.0021,-0.0023
569,-0.0212,-0.0118,1.047,0.0081,-0.0001,-0.0035
570,-0.0218,-0.006,1.0504,0.0103,-0.0011,-0.0028
571,-0.0253,-0.0103,1.0496,0.0087,-0.0016,-0.0023
572,-0.0244,-0.0097,1.049,0.0088,-0.0023,0.0
573,-0.0208,-0.011,1.0489,0.0117,-0.0017,0.0
574,-0.0214,-0.008,1.0485,0.0072,-0.0061,0.0005
575,-0.0231,-0.0096,1.0471,0.0123,-0.0013,0.0005
576,-0.0219,-0.0097,1.0478,0.0101,-0.0008,0.0004
577,-0.019,-0.0112,1.0467,0.0076,-0.0045,-0.0017
578,-0.022,-0.0076,1.0498,0.0107,-0.0015,-0.0009
579,-0.0187,-0.0123,1.0469,0.0067,-0.0009,-0.0024
580,-0.0194,-0.0095,1.048,0.0079,-0.0041,-0.0029
581,-0.0237,-0.0089,1.0491,0.0088,0.0,-0.0032
582,-0.0235,-0.0074,1.0492,0.0109,-0.0005,-0.0057
583,-0.0213,-0.0103,1.0491,0.0052,-0.004,-0.0036
584,-0.0204,-0.009,1.0482,0.0089,-0.0041,0.0003
585,-0.0206,-0.0099,1.0483,0.0107,-0.0028,-0.0009
586,-0.0195,-0.0104,1.0486,0.0107,-0.0036,-0.0008
587,-0.0209,-0.0086,1.049,0.0065,-0.0039,-0.0039
588,-0.0209,-0.0077,1.0475,0.0095,-0.0025,-0.0017
589,-0.0203,-0.0128,1.0482,0.0101,-0.004,-0.0009
590,-0.02,-0.0109,1.049,0.0053,-0.0039,-0.0004
591,-0.02,-0.0072,1.048,0.0071,-0.0023,-0.0027
592,-0.0219,-0.0079,1.051,0.0092,-0.0023,-0.0025
593,-0.0234,-0.0106,1.0496,0.0093,-0.0032,-0.0023
594,-0.0223,-0.0089,1.0485,0.0077,-0.0065,-0.0004
595,-0.0215,-0.0109,1.0483,0.0077,-0.0053,-0.0036
596,-0.0206,-0.0098,1.0486,0.0105,-0.0005,-0.0032
597,-0.0208,-0.0117,1.0453,0.0097,-0.0048,-0.0043
598,-0.0209,-0.0097,1.0493,0.0123,-0.0024,-0.0021
599,-0.0201,-0.0082,1.0509,0.0085,-0.0044,-0.0023
600,-0.0209,-0.0074,1.0485,0.0079,-0.0031,-0.0004
601,-0.0196,-0.01,1.0498,0.0077,-0.0025,0.0
602,-0.0227,-0.0095,1.0486,0.0059,-0.0045,-0.0004
603,-0.0204,-0.0106,1.046,0.0088,-0.0027,0.0012
604,-0.0226,-0.0115,1.0472,0.0137,0.0008,-0.0008
605,-0.0178,-0.0102,1.0469,0.0089,-0.002,0.0007
606,-0.0198,-0.0059,1.0483,0.0096,-0.0009,-0.0009
607,-0.0233,-0.0061,1.0494,0.0091,-0.0001,0.0003
608,-0.0214,-0.0104,1.0484,0.0073,-0.0029,-0.0009
609,-0.0203,-0.0114,1.0505,0.0067,-0.0032,0.0005
610,-0.0254,-0.0098,1.046,0.0091,0.0007,0.0033
611,-0.0209,-0.0101,1.0483,0.0109,0.0,0.0016
612,-0.0225,-0.0059,1.0496,0.0057,-0.0019,0.0009
613,-0.0217,-0.0115,1.0486,0.008,-0.0015,0.0033
614,-0.0227,-0.0094,1.0505,0.0072,-0.0031,0.0025
615,-0.0197,-0.0107,1.0464,0.0061,-0.0044,0.0032
616,-0.022,-0.01,1.0478,0.0073,-0.0052,0.0027
617,-0.019,-0.0104,1.0456,0.0093,-0.0041,0.0035
618,-0.0182,-0.0099,1.0502,0.0117,0.0004,0.0024
619,-0.0198,-0.0089,1.0472,0.0091,-0.0021,0.0028
620,-0.0228,-0.0097,1.05,0.0088,-0.0009,0.0031
621,-0.0228,-0.007,1.0479,0.0077,-0.0008,0.0027
622,-0.0242,-0.0134,1.047,0.0072,-0.0031,0.0017
623,-0.0222,-0.0114,1.0474,0.0056,-0.0035,0.0019
624,-0.0236,-0.0084,1.0491,0.0124,-0.0033,0.002
625,-0.024,-0.0117,1.0497,0.0088,-0.0028,-0.0015
626,-0.0236,-0.012,1.0485,0.0111,-0.0043,-0.0015
627,-0.0186,-0.0098,1.0483,0.0083,-0.0057,-0.0001
628,-0.0193,-0.0081,1.0479,0.0073,-0.0037,-0.0008
629,-0.0189,-0.0078,1.0513,0.0116,0.0,-0.002
630,-0.0178,-0.0129,1.0491,0.006,-0.0021,0.0
631,-0.0202,-0.0103,1.0491,0.0092,-0.002,-0.0003
632,-0.0229,-0.0084,1.0487,0.0081,-0.0007,-0.0001
633,-0.0218,-0.0089,1.0502,0.0057,-0.0023,-0.0008
634,-0.0252,-0.0109,1.0491,0.0057,-0.0027,-0.0012
635,-0.0242,-0.0117,1.0476,0.0121,-0.0021,0.0033
636,-0.0213,-0.0099,1.0522,0.008,-0.0075,0.0049
637,-0.0193,-0.0084,1.0464,0.0092,-0.0039,0.0044
638,-0.0216,-0.0089,1.0472,0.0072,-0.0041,0.004
639,-0.0186,-0.0109,1.0472,0.0075,-0.004,0.0057
640,-0.0184,-0.0092,1.0479,0.0069,-0.0032,0.0059
641,-0.0187,-0.009,1.0473,0.0108,0.0007,0.006
642,-0.0223,-0.0104,1.0477,0.0092,-0.0011,0.0033
643,-0.02,-0.0112,1.0482,0.0092,-0.0012,0.0016
644,-0.0246,-0.012,1.0488,0.0087,-0.0011,0.0011
645,-0.0231,-0.0062,1.0507,0.0083,-0.0035,-0.002
646,-0.0239,-0.0087,1.0496,0.0108,-0.0041,-0.0043
647,-0.0231,-0.01,1.05,0.0089,-0.0021,-0.0027
648,-0.0172,-0.0103,1.0472,0.0112,-0.0043,-0.004
649,-0.0182,-0.01,1.048,0.0093,-0.002,-0.0059
650,-0.0215,-0.0046,1.0469,0.0061,-0.0029,-0.0061
651,-0.0202,-0.0123,1.0479,0.0057,-0.0027,-0.0039
652,-0.019,-0.0099,1.0478,0.0091,-0.0007,0.0019
653,-0.0214,-0.0066,1.0516,0.0061,-0.0025,0.002
654,-0.03,-0.0035,1.0508,0.01,-0.0004,-0.0021
655,-0.0329,-0.0026,1.0485,-0.0019,-0.0077,-0.0052
656,-0.0267,-0.0092,1.0535,-0.0047,-0.0148,-0.0092
657,-0.0238,0.0031,1.0493,0.0011,-0.0064,-0.015
658,-0.0167,-0.0034,1.0434,-0.0184,-0.0063,-0.0398
659,-0.0109,-0.0057,1.0446,-0.0056,0.0004,-0.0602
660,-0.0238,0.0104,1.0532,0.0019,0.0037,-0.0743
661,-0.022,0.0063,1.0529,0.0182,0.0072,-0.0989
662,-0.0286,0.0302,1.0467,0.0077,0.0035,-0.1208
663,-0.0291,0.0226,1.0455,0.0095,0.0061,-0.1261
664,-0.0367,0.0227,1.0507,0.0104,0.0079,-0.1345
665,-0.0287,0.0172,1.0458,0.0165,0.0088,-0.1381
666,-0.0231,0.0085,1.0545,-0.0091,-0.0182,-0.1395
667,-0.0257,0.0181,1.0579,0.0108,-0.0045,-0.1332
668,-0.0051,0.0067,1.0494,0.0087,0.0004,-0.115
669,-0.0155,0.0454,1.049,0.0149,0.0083,-0.1007
670,0.0084,0.0504,1.0491,-0.0008,-0.0073,-0.1117
671,0.0012,0.0836,1.058,0.0285,0.0072,-0.1269
672,0.0193,0.0695,1.0449,-0.0023,-0.0292,-0.137
673,0.0001,0.0405,1.0444,-0.0477,-0.0471,-0.1337
674,-0.0179,0.1381,1.048,0.0786,0.0485,-0.1197
675,0.07,0.0782,1.014,-0.0099,-0.0589,-0.1152
676,0.0124,0.1357,1.0906,-0.02,-0.0731,-0.1079
677,0.0217,0.1138,1.0032,0.0301,0.0341,-0.0739
678,0.033,0.0573,0.9976,-0.0383,-0.0643,-0.0189
679,0.0013,0.0401,1.1459,-0.1406,-0.1648,0.0166
680,-0.0895,0.1031,0.9816,0.1284,0.1209,0.0182
681,-0.028,-0.0342,1.02,0.0041,-0.0043,0.045
682,0.0495,0.0107,1.0432,-0.1707,-0.2174,0.07
683,-0.0438,0.1007,1.0481,-0.0083,-0.0598,0.0827
684,0.1002,0.0694,0.9983,0.022,-0.0253,0.0799
685,0.0448,0.0842,0.9944,0.0348,0.0036,0.0485
686,-0.0531,0.0604,1.138,0.1342,0.1884,0.0425
687,-0.0914,0.1196,1.1139,0.2076,0.247,0.0379
688,0.0294,0.0882,1.0355,0.2288,0.2565,0.0465
689,-0.034,0.0881,1.1785,0.0497,0.0714,0.0029
690,-0.004,-0.0542,1.0434,0.0682,0.0415,0.032
691,-0.0689,-0.032,1.1007,0.0799,0.0908,-0.0194
692,-0.0031,-0.1136,1.0858,-0.0932,-0.104,0.014
693,-0.0806,-0.0402,1.0355,-0.0728,-0.0539,-0.0284
694,-0.0857,-0.1016,0.9893,0.057,0.0903,-0.0061
695,-0.0573,-0.0739,1.1719,-0.0216,0.018,-0.0415
696,-0.0991,-0.0619,1.1298,0.0485,0.0948,-0.0551
697,-0.1161,0.0917,1.0295,0.3947,0.4397,-0.0204
698,0.004,-0.1962,1.167,-0.0266,-0.0088,0.0085
699,-0.0997,0.0079,1.1875,-0.1533,-0.1501,-0.0053
700,0.0634,0.0349,0.8498,0.1226,0.0997,0.0357
701,-0.1439,0.0661,1.2595,0.0979,0.0881,0.0178
702,0.0182,-0.0898,1.0345,0.1546,0.2117,0.0952
703,-0.0356,-0.0222,1.0377,0.0273,0.0112,0.1001
704,-0.0535,-0.1142,1.015,0.017,0.0284,0.0985
705,-0.0553,-0.0645,1.0949,-0.079,-0.0908,0.13
706,-0.0205,-0.018,0.9423,0.1605,0.123,0.12
707,0.0022,-0.0179,1.085,0.0134,0.0091,0.0875
708,-0.0673,-0.0443,1.0848,0.055,0.1216,0.0513
709,-0.0566,0.0037,1.0677,0.1449,0.2117,0.0296
710,0.0043,-0.0856,1.0926,-0.0093,-0.0268,0.0107
711,-0.1209,-0.0397,0.9968,0.0264,0.0148,-0.0332
712,0.006,-0.0522,1.0858,-0.0152,-0.0499,-0.0519
713,-0.0804,-0.0121,1.1418,-0.0025,-0.0013,-0.0893
714,-0.0203,-0.0278,0.9296,0.1443,0.1375,-0.0981
715,0.091,-0.0374,1.0873,-0.1767,-0.2225,-0.0862
716,-0.1245,0.0026,0.9891,0.1535,0.1736,-0.1363
717,0.007,-0.0527,0.9371,0.0471,0.0559,-0.1172
718,-0.0789,-0.0552,1.2036,-0.2004,-0.2144,-0.1245
719,-0.109,0.0356,0.9675,0.1077,0.0924,-0.1162
720,0.0487,-0.0601,1.1053,-0.0779,-0.1156,-0.0818
721,-0.1185,0.0151,1.0892,0.0224,0.0092,-0.0897
722,0.0164,-0.0203,1.0616,0.0803,0.1189,-0.0811
723,-0.0115,-0.0138,1.1043,-0.0719,-0.0888,-0.0632
724,-0.0513,0.046,0.9424,0.1565,0.1222,-0.0545
725,0.1315,0.0275,1.0591,-0.0696,-0.168,-0.0192
726,-0.1594,0.0682,1.0571,0.0256,0.0549,-0.1221
727,0.0646,-0.0079,0.9933,0.0587,0.1174,-0.051
728,-0.0774,-0.0161,1.1383,-0.0274,0.0286,-0.0401
729,-0.0497,0.0161,1.0778,0.1715,0.2244,-0.0003
730,-0.0171,0.0052,1.0379,0.1289,0.108,0.0344
731,0.0356,0.0059,1.1053,-0.0707,-0.1189,0.0433
732,-0.0767,0.0241,0.979,0.0278,0.0358,0.0513
733,0.0159,-0.0262,1.0943,-0.0137,0.0197,0.0651
734,-0.0194,0.0245,1.0355,0.0136,-0.0025,0.0619
735,0.0188,-0.1061,0.9931,-0.0687,-0.0446,0.0578
736,-0.075,-0.0243,1.1365,-0.0353,-0.0253,0.0454
737,-0.0791,0.0152,0.9992,0.0699,0.0835,0.03
738,-0.0071,-0.0701,1.0936,-0.1137,-0.1212,0.0126
739,-0.1044,-0.0091,1.0986,-0.0075,0.0096,0.0045
740,-0.0668,-0.0826,1.0558,0.0788,0.1023,0.0141
741,-0.0008,-0.0213,1.0524,-0.036,-0.0796,0.0129
742,-0.006,-0.0513,1.0186,-0.0824,-0.1189,0.0063
743,-0.0611,0.0045,1.0929,0.0899,0.0594,-0.0111
744,0.0387,-0.0552,0.9869,-0.0526,-0.0438,-0.0075
745,-0.0702,-0.0184,1.0849,0.0715,0.0734,-0.0193
746,0.0436,-0.0168,1.0016,-0.0471,-0.0615,-0.0222
747,-0.0284,-0.0127,1.0632,0.0547,0.0659,-0.0473
748,0.0093,-0.0186,1.0021,-0.0019,-0.0248,-0.0438
749,-0.0894,-0.0225,1.0421,0.0461,0.0523,-0.0453
750,0.0002,-0.0414,1.0778,-0.0654,-0.0668,-0.0603
751,-0.0657,0.0245,1.049,0.0495,0.0632,-0.0699
752,-0.0353,-0.1131,1.059,0.0068,0.0459,-0.0607
753,0.0245,0.0052,1.0969,-0.076,-0.1048,-0.0356
754,-0.0936,0.0079,0.9794,0.1766,0.1306,-0.022
755,0.0956,-0.0691,1.0731,-0.0819,-0.1204,-0.0115
756,-0.0562,0.027,1.0151,-0.0164,-0.0126,-0.0103
757,-0.0765,0.0881,1.0627,0.2164,0.2467,0.0081
758,0.0353,-0.0367,1.0172,0.0369,0.0001,0.0232
759,-0.0173,-0.0067,1.0472,-0.1719,-0.2109,0.0461
760,-0.0762,-0.0017,1.0735,-0.025,-0.0166,0.0575
761,-0.0405,0.0109,1.0861,0.1246,0.1465,0.0823
762,0.0356,-0.0521,1.028,-0.0455,-0.0628,0.1064
763,-0.0956,0.0233,1.1651,-0.0144,-0.0044,0.0931
764,0.0352,-0.0173,1.0096,0.0573,0.035,0.1081
765,-0.0055,-0.0188,1.056,-0.0794,-0.1009,0.1169
766,-0.0211,-0.0422,0.9969,-0.0242,-0.0356,0.1156
767,-0.0538,0.0135,1.0014,0.0747,0.07,0.1065
768,0.0171,-0.1,1.0056,-0.0236,-0.0358,0.1061
769,-0.1009,0.0747,1.0499,0.1325,0.1156,0.0686
770,0.0075,-0.14,0.9996,0.0087,0.0364,0.0422
771,-0.0335,0.0021,1.0823,-0.1007,-0.113,0.0453
772,-0.0409,-0.0441,0.9691,0.1655,0.1716,0.0394
773,0.0275,-0.0237,1.0655,-0.1028,-0.1266,0.0485
774,-0.0606,-0.064,1.0212,-0.0028,0.0149,0.0336
775,-0.012,0.0095,1.0177,0.0321,0.022,0.0306
776,-0.058,-0.0576,1.0197,0.0113,0.0296,0.006
777,0.0161,-0.0226,1.0431,-0.0047,-0.0391,-0.0081
778,-0.0405,-0.0012,1.0057,0.0623,0.0405,-0.0399
779,-0.0017,-0.0176,1.0743,-0.0553,-0.0507,-0.0505
780,-0.0244,-0.0504,1.049,0.062,0.0806,-0.0529
781,-0.0494,-0.0559,1.0541,-0.0016,0.0146,-0.0415
782,-0.0759,0.0471,1.0405,0.0814,0.0578,-0.0292
783,-0.044,-0.0227,1.0583,0.1273,0.1328,-0.0407
784,-0.0177,-0.0328,1.0718,-0.1877,-0.1908,-0.0264
785,-0.0714,-0.0137,1.0233,-0.016,-0.0003,0.0095
786,0.0036,-0.0306,1.079,0.0678,0.0599,0.0437
787,-0.0137,-0.0321,1.011,0.0699,0.026,0.0651
788,0.0292,-0.0408,1.0474,0.0146,-0.0208,0.0803
789,-0.0504,0.0269,1.0756,0.0586,0.0774,0.0742
790,-0.0174,-0.0552,1.069,-0.0518,0.026,0.0682
791,-0.0328,-0.0207,1.0337,-0.0001,0.0153,0.0664
792,-0.0103,-0.062,1.0069,-0.0368,-0.0716,0.0537
793,-0.0869,-0.0031,1.0464,0.0499,0.0144,0.0306
794,0.0678,-0.0184,1.0231,0.0076,-0.0391,-0.006
795,-0.0681,-0.0248,1.0302,-0.0361,-0.0451,-0.0238
796,-0.0536,-0.0153,1.0905,0.0499,0.0955,-0.0333
797,0.0402,-0.0848,1.0238,-0.0463,-0.0517,-0.0318
798,-0.0909,-0.0089,1.0452,0.0784,0.0751,-0.0252
799,-0.0161,-0.0458,1.0539,0.0823,0.0758,-0.0142
800,-0.0029,-0.0741,1.0756,-0.0779,-0.1052,-0.0256
801,-0.0727,0.008,1.0198,0.0264,0.0234,-0.0005
802,-0.0295,-0.0484,1.0504,0.0071,0.013,0.0228
803,-0.0121,-0.0543,1.0609,-0.0056,-0.0216,0.0218
804,-0.0327,-0.0475,1.0421,0.0088,0.0076,0.0193
805,-0.0255,-0.077,1.0676,-0.0087,-0.012,0.0194
806,-0.0288,-0.0511,1.0396,0.0589,0.0393,0.034
807,0.0051,-0.0601,1.0427,-0.0044,-0.0209,0.0387
808,-0.042,-0.0663,1.0482,0.0189,0.0103,0.028
809,-0.0245,-0.0771,1.0443,-0.0101,-0.0045,0.0181
810,-0.0142,-0.0836,1.0452,0.0036,-0.0096,0.0221
811,-0.03,-0.0621,1.0484,0.0132,0.0011,0.0189
812,-0.0244,-0.0602,1.051,0.0158,0.0095,0.0047
813,-0.0283,-0.0482,1.0456,0.0007,-0.0031,-0.0084
814,-0.0361,-0.0381,1.0469,-0.0037,-0.0056,-0.0134
815,-0.0236,-0.0237,1.0475,0.0509,0.0292,-0.0096
816,-0.0271,-0.0141,1.0472,0.0069,-0.0186,-0.0044
817,-0.0241,-0.008,1.0485,0.0193,-0.0033,0.0041
818,-0.0287,-0.0029,1.051,0.0169,0.0081,0.0081
819,-0.037,-0.003,1.0493,0.0024,-0.0092,0.0164
820,-0.0287,0.003,1.0493,0.0104,-0.0033,0.0111
821,-0.0275,-0.0074,1.0469,0.006,-0.0043,-0.0007
822,-0.0238,-0.0148,1.0497,-0.0043,-0.0116,-0.0032
823,-0.026,-0.0105,1.0465,0.0079,0.0023,-0.0033
824,-0.0229,-0.0204,1.0503,0.0043,0.0,0.0
825,-0.0281,-0.0165,1.0494,0.0117,0.0033,-0.002
826,-0.0356,-0.0099,1.0506,0.0133,0.0025,-0.0012
827,-0.0344,-0.0123,1.049,0.0149,-0.0005,-0.0003
828,-0.0307,-0.0044,1.0511,0.0079,-0.0099,0.0023
829,-0.0275,-0.0096,1.046,0.0052,-0.0093,0.0065
830,-0.0143,-0.0086,1.0452,0.0095,-0.0036,0.0075
831,-0.0178,-0.0123,1.0469,0.0067,0.0035,0.0032
832,-0.025,-0.017,1.0469,0.0037,0.0039,-0.0013
833,-0.0348,-0.0186,1.049,0.0059,0.0043,-0.0049
834,-0.0371,-0.0176,1.0519,0.0177,0.0081,-0.0043
835,-0.0263,-0.0173,1.0535,0.0024,-0.0181,-0.0049
836,-0.0215,0.0063,1.0435,0.0019,-0.0168,-0.0031
837,-0.0255,-0.0122,1.0489,0.019,0.0124,0.0008
838,-0.0308,-0.0205,1.0524,0.0016,-0.0024,-0.0028
839,-0.0309,-0.0113,1.0503,0.0142,0.0056,-0.0056
840,-0.0281,-0.015,1.0485,0.016,0.0071,-0.0064
841,-0.0164,-0.0045,1.0461,0.0105,-0.0023,-0.0009
842,-0.0326,-0.0118,1.0462,0.016,0.0053,-0.0068
843,-0.0233,-0.0103,1.0466,0.0008,-0.0141,-0.0067
844,-0.0271,-0.0109,1.0453,0.0126,0.0009,-0.0107
845,-0.019,-0.0114,1.0487,0.0084,-0.0009,-0.008
846,-0.0295,-0.0169,1.0475,0.0174,0.0072,-0.0084
847,-0.0278,-0.0127,1.0486,0.0097,-0.0013,-0.0003
848,-0.0324,-0.0098,1.0502,0.0144,0.0017,0.0007
849,-0.0302,-0.0092,1.0502,0.01,-0.0011,-0.0041
850,-0.0262,-0.013,1.047,0.0099,-0.0012,-0.0028
851,-0.0301,-0.0162,1.0499,0.0093,-0.0037,0.0023
852,-0.0248,-0.015,1.0457,0.0088,-0.0044,0.0044
853,-0.028,-0.0129,1.0461,0.0107,-0.0064,0.0067
854,-0.0287,-0.0106,1.0467,0.0174,0.0016,0.0056
855,-0.0269,-0.0129,1.0485,0.0109,-0.0057,0.0108
856,-0.0284,-0.0195,1.0485,0.0134,-0.0092,0.0173
857,-0.025,-0.0163,1.0475,0.0221,-0.0027,0.0301
858,-0.0248,-0.0157,1.0497,0.0197,-0.0041,0.0478
859,-0.0192,-0.0172,1.0468,0.004,-0.0067,0.0663
860,-0.0155,-0.0195,1.0457,0.0016,-0.0025,0.0748
861,-0.024,-0.0182,1.0452,0.0196,0.0096,0.08
862,-0.024,-0.0211,1.0499,0.0198,0.0077,0.0814
863,-0.0357,-0.0231,1.0483,0.0047,-0.0032,0.0794
